siren,sources,origines,methode_jointure,confiance_jointure,denomination,code_postal,commune,site_web,nom_structure_porteuse,naf,tranche_effectifs,categorie_juridique,group_naf,group_cate,denomination__tiers_lieux,code_postal__tiers_lieux,commune__tiers_lieux,site_web__tiers_lieux,nom_usage,denomination__ess_x_naf,denomination__cate_x_naf,denomination__ess_flag_insee,famille_ess,naf_numerique,tags_numerique,naf_enrich_source,naf_enrich_method,categorie_juridique_enrich_source,categorie_juridique_enrich_method,tranche_effectifs_enrich_source,tranche_effectifs_enrich_method,denomination_enrich_source,denomination_enrich_method,nom_usage_enrich_source,nom_usage_enrich_method,sigle_enrich_source,sigle_enrich_method,sigle,date_creation_enrich_source,date_creation_enrich_method,date_creation,est_active_enrich_source,est_active_enrich_method,est_active,rna_enrich_source,rna_enrich_method,rna,flag_ess_sirene_enrich_source,flag_ess_sirene_enrich_method,flag_ess_sirene,caractere_employeur_enrich_source,caractere_employeur_enrich_method,caractere_employeur,categorie_entreprise_enrich_source,categorie_entreprise_enrich_method,categorie_entreprise,societe_mission_enrich_source,societe_mission_enrich_method,societe_mission,annee_effectifs_enrich_source,annee_effectifs_enrich_method,annee_effectifs,siret_siege,siret_siege_enrich_source,siret_siege_enrich_method
539800318,sirene,ess_flag_insee,siren_direct,1.0,CARTAGE,,,,,62.01Z,NN,5460.0,,,,,,,,,,,,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2012-02-08,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,,,,,,,,,,53980031800021,sirene,siren_direct
539834366,ess_france|sirene,ess_x_naf,siren_direct,1.0,SCOP ARTICS,,,,,62.01Z,01,5460,,,,,,,,,,,,True,dev_logiciel,,,sirene,siren_direct,sirene,siren_direct,,,,,,,,sirene,siren_direct,2012-02-09,sirene,siren_direct,True,,,,,,,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,53983436600038,sirene,siren_direct
539854448,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,RENDEZ-VOUS,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2012-01-21,sirene,siren_direct,True,sirene,siren_direct,W751213070,sirene,siren_direct,True,,,,,,,,,,,,,53985444800013,sirene,siren_direct
539926246,esus|sirene,cate_x_naf,siren_direct,1.0,AFB FRANCE,,,,,62.02A,22,5710.0,group_naf_2,,,,,,,,,,,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2012-01-27,sirene,siren_direct,True,,,,,,,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,53992624600122,sirene,siren_direct
539995431,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,DE LA VISITE D'ENTREPRISE,,,,,63.12Z,11,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,sirene,siren_direct,AVE,sirene,siren_direct,2012-01-06,sirene,siren_direct,True,sirene,siren_direct,W751213071,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,53999543100027,sirene,siren_direct
540082062,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,MEDI@TIZ,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2012-01-02,sirene,siren_direct,True,sirene,siren_direct,W332012940,sirene,siren_direct,True,,,,,,,,,,,,,54008206200014,sirene,siren_direct
637280298,sirene,ess_flag_insee,siren_direct,1.0,COGIP INFORMATIQUE,,,,,62.01Z,NN,5460.0,,,,,,,,,,,,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,1972-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,,,,,,,,,,63728029800034,sirene,siren_direct
750099913,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ZHEBERG,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2011-12-29,sirene,siren_direct,True,sirene,siren_direct,W173003722,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,75009991300014,sirene,siren_direct
750103251,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,LE JOURNAL VOSGES INFO.FR,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2012-03-01,sirene,siren_direct,True,sirene,siren_direct,W883001599,sirene,siren_direct,True,,,,,,,,,,,,,75010325100013,sirene,siren_direct
750123507,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CAUSAVOSTRA,,,,,62.03Z,NN,5458.0,group_naf_2,group_cate_2,,,,,,,,,cooperative,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2012-03-04,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,75012350700022,sirene,siren_direct
750161127,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LINKIRL,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,sirene,siren_direct,LINKIRL,sirene,siren_direct,2011-03-21,sirene,siren_direct,True,sirene,siren_direct,W442008338,sirene,siren_direct,True,,,,,,,,,,,,,75016112700014,sirene,siren_direct
750194664,sirene,cate_x_naf,siren_direct,1.0,TOUT EST DIT !,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,sirene,siren_direct,ASSOCIATION,sirene,siren_direct,2011-09-02,sirene,siren_direct,False,sirene,siren_direct,W383002662,,,,,,,,,,,,,,,,75019466400025,sirene,siren_direct
750323438,sirene,ess_flag_insee,siren_direct,1.0,DOCMADI,,,,,63.11Z,NN,5710.0,,,,,,,,,,,,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2012-02-25,sirene,siren_direct,False,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,75032343800028,sirene,siren_direct
750584864,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,OP3FT,,,,,62.01Z,11,9300.0,group_naf_1,group_cate_1,,,,,,,,,fondation,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2012-03-17,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,75058486400029,sirene,siren_direct
751369612,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,ISULANA,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2012-04-12,sirene,siren_direct,False,sirene,siren_direct,W2B2001984,sirene,siren_direct,True,,,,,,,,,,,,,75136961200013,sirene,siren_direct
751389693,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION TICIO,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,sirene,siren_direct,TICIO,sirene,siren_direct,2009-05-22,sirene,siren_direct,True,sirene,siren_direct,W751200181,sirene,siren_direct,True,,,,,,,,,,,,,75138969300027,sirene,siren_direct
751524844,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,SI AVESNOIS LAB,,,,,62.02A,03,5458.0,group_naf_2,group_cate_2,,,,,,,,,cooperative,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2012-05-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,75152484400030,sirene,siren_direct
751533498,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,FABVLVS,,,,,58.29C,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2012-01-13,sirene,siren_direct,True,sirene,siren_direct,W751213281,sirene,siren_direct,True,,,,,,,,,,,,,75153349800018,sirene,siren_direct
751541939,sirene,ess_flag_insee,siren_direct,1.0,NETIGO,,,,,62.02A,NN,5710.0,,,,,,,,,,,,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2012-06-01,sirene,siren_direct,False,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,75154193900029,sirene,siren_direct
751633777,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,K2O,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2012-01-18,sirene,siren_direct,True,sirene,siren_direct,W9R4002670,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,75163377700014,sirene,siren_direct
751806969,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,CORULYS,,,,,62.02A,NN,5460.0,,,,,,,,,,,,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2012-06-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,75180696900026,sirene,siren_direct
751978818,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,GROUPEMENT ASSOCIATIF DE COOPERATION SYNERGIE,,,,,62.02A,11,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,sirene,siren_direct,SYNERGIE,sirene,siren_direct,2012-07-01,sirene,siren_direct,True,sirene,siren_direct,W173003845,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,75197881800027,sirene,siren_direct
752464966,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,EXANTIS INFORMATIQUE,,,,,62.02B,03,5458.0,group_naf_2,group_cate_2,,,,,,,,,cooperative,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2012-07-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,75246496600015,sirene,siren_direct
752548149,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,ENOVALP,,,,,62.02A,02,5460.0,,,,,,,,,,,,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2012-07-06,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,75254814900026,sirene,siren_direct
752633321,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,TERRITOIRES MULTIMEDIAS,,,,,58.29A,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,edition_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2012-06-11,sirene,siren_direct,True,sirene,siren_direct,W172003527,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,75263332100019,sirene,siren_direct
752834366,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CAPT'AIN DISCOUNT,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2012-07-16,sirene,siren_direct,True,sirene,siren_direct,W131007808,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,75283436600011,sirene,siren_direct
753495316,sirene,ess_flag_insee,siren_direct,1.0,TRIBELEADR,,,,,62.01Z,01,5710.0,,,,,,,,,,,,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2012-09-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,75349531600055,sirene,siren_direct
753547751,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,WEBOPTION,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2012-04-20,sirene,siren_direct,False,sirene,siren_direct,W893002366,sirene,siren_direct,True,,,,,,,,,,,,,75354775100044,sirene,siren_direct
753648633,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ENVIRONNEMENT SONORE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2012-05-30,sirene,siren_direct,True,sirene,siren_direct,W922005699,sirene,siren_direct,True,,,,,,,,,,,,,75364863300018,sirene,siren_direct
753770122,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,FREQUENCE SUD,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2012-09-01,sirene,siren_direct,True,sirene,siren_direct,W133009419,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,75377012200012,sirene,siren_direct
753797836,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,LE CADRAN BINAIRE,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2012-09-01,sirene,siren_direct,False,sirene,siren_direct,W133017557,sirene,siren_direct,True,,,,,,,,,,,,,75379783600016,sirene,siren_direct
753955277,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,EMPREINTES,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2012-06-26,sirene,siren_direct,True,sirene,siren_direct,W751215425,sirene,siren_direct,True,,,,,,,,,,,,,75395527700011,sirene,siren_direct
753955814,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,PISOFT,,,,,62.01Z,NN,5458.0,group_naf_1,group_cate_2,,,,,,,,,cooperative,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2012-09-17,sirene,siren_direct,False,,,,sirene,siren_direct,True,,,,,,,,,,,,,75395581400011,sirene,siren_direct
753955996,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION FRANCE-IOI,,,,,62.01Z,02,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2004-06-11,sirene,siren_direct,True,sirene,siren_direct,W943003268,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,75395599600040,sirene,siren_direct
775604663,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,A E R DE LOIRE ATLANTIQUE,,,,,62.01Z,11,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,sirene,siren_direct,CER44,sirene,siren_direct,1900-01-01,sirene,siren_direct,True,sirene,siren_direct,W442012745,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,77560466300218,sirene,siren_direct
777732553,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,ASS REGIONALE SERVICE ORG ELEVAG BRETAG,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,sirene,siren_direct,ARSOE,sirene,siren_direct,1900-01-01,sirene,siren_direct,False,sirene,siren_direct,W353014151,sirene,siren_direct,True,,,,,,,,,,,,,77773255300030,sirene,siren_direct
778196048,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOC GESTION ENTR A R P E G E,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1900-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,77819604800020,sirene,siren_direct
778456616,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,COMITE DES FOIRES DE FOURS,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1900-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,77845661600011,sirene,siren_direct
778478487,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,JURIFIS,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1985-12-10,sirene,siren_direct,True,sirene,siren_direct,W583001865,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,77847848700094,sirene,siren_direct
779314434,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,OKTEO COOP,,,,,63.11Z,12,6317.0,group_naf_1,group_cate_1,,,,,,,,,cooperative,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1971-10-26,sirene,siren_direct,True,,,,,,,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,77931443400019,sirene,siren_direct
780704771,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION EQUADE,,,,,62.03Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,sirene,siren_direct,ASS,sirene,siren_direct,1900-01-01,sirene,siren_direct,True,sirene,siren_direct,W142001692,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,78070477100044,sirene,siren_direct
780745188,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SOC ORGANI FOIRES ET SALON PAYS D'AUGE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1900-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,78074518800026,sirene,siren_direct
781081385,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,COMICE AGRICOLE PAYS BRAY REGION EST,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1900-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,78108138500010,sirene,siren_direct
781122916,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,INSTITUT DROIT INTERNATIONAL TRANSPORTS,,,,,63.11Z,00,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,sirene,siren_direct,IDIT,sirene,siren_direct,1900-01-01,sirene,siren_direct,True,sirene,siren_direct,W763001712,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,78112291600047,sirene,siren_direct
781381850,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,GROUPEMENT INFORMATIQUE OCEAN,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,sirene,siren_direct,GIO,sirene,siren_direct,1900-01-01,sirene,siren_direct,False,sirene,siren_direct,W172002164,sirene,siren_direct,True,,,,,,,,,,,,,78138185000044,sirene,siren_direct
784330599,sirene,cate_x_naf,siren_direct,1.0,ASSOCIATION AUXILIAIRE DE L AUTOMOBILE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1900-01-01,sirene,siren_direct,False,sirene,siren_direct,W751046978,,,,,,,,,,,,,,,,78433059900019,sirene,siren_direct
784448854,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS SCIENT INFOR TOXIC THERAP,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1900-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,78444885400017,sirene,siren_direct
784637050,sirene,cate_x_naf,siren_direct,1.0,NUPHAR TRUST,,,,,63.11Z,NN,9900.0,group_naf_1,group_cate_2,,,,,,,,,fondation,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,1900-01-01,sirene,siren_direct,True,,,,,,,,,,sirene,siren_direct,PME,,,,,,,78463705000013,sirene,siren_direct
784844953,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CTRE INFORMATION UTILISATEURS PROGICIELS,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,sirene,siren_direct,CXP,sirene,siren_direct,1900-01-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,78484495300058,sirene,siren_direct
785244872,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,ASSOCIATION JEAN FAVARD,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,1900-01-01,sirene,siren_direct,True,sirene,siren_direct,W911000831,sirene,siren_direct,True,,,,,,,,,,,,,78524487200012,sirene,siren_direct
788432854,sirene,ess_flag_insee,siren_direct,1.0,PARLANOO,,,,,63.11Z,NN,5499.0,,,,,,,,,,,,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2012-10-01,sirene,siren_direct,False,,,,sirene,siren_direct,True,,,,,,,,,,,,,78843285400024,sirene,siren_direct
788644722,sirene,ess_flag_insee,siren_direct,1.0,BV IT CONSULTING,,,,,62.02A,NN,5499.0,,,,,,,,,,,,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2012-10-11,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,78864472200035,sirene,siren_direct
788675486,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,SIGNES ET FORMATIONS,,,,,62.02A,11,5458.0,group_naf_2,group_cate_2,,,,,,,,,cooperative,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2012-10-16,sirene,siren_direct,True,,,,,,,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,78867548600047,sirene,siren_direct
788750339,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,STANLEY KUBRICK ONE-POINT PERSPECTIVE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,sirene,siren_direct,SKOPP,sirene,siren_direct,2012-09-19,sirene,siren_direct,True,sirene,siren_direct,W751216428,sirene,siren_direct,True,,,,,,,,,,,,,78875033900012,sirene,siren_direct
788864361,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,MICRO SYMPA,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2012-07-03,sirene,siren_direct,False,sirene,siren_direct,W863005040,sirene,siren_direct,True,,,,,,,,,,,,,78886436100019,sirene,siren_direct
788880102,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,CLE@,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2011-10-11,sirene,siren_direct,False,sirene,siren_direct,W632005198,sirene,siren_direct,True,,,,,,,,,,,,,78888010200017,sirene,siren_direct
789487998,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,PRAGMA PERITUS,,,,,62.01Z,02,5460.0,,,,,,,,,,,,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2012-11-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,78948799800021,sirene,siren_direct
789553922,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SIER@,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2013-01-01,sirene,siren_direct,True,sirene,siren_direct,W822003008,sirene,siren_direct,True,,,,,,,,,,,,,78955392200012,sirene,siren_direct
789561248,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSO KIBOUGE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2008-05-19,sirene,siren_direct,True,sirene,siren_direct,W643003033,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,78956124800012,sirene,siren_direct
789582848,sirene,ess_flag_insee,siren_direct,1.0,YADLE,,,,,63.11Z,NN,5710.0,,,,,,,,,,,,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2012-11-16,sirene,siren_direct,False,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,78958284800030,sirene,siren_direct
789622024,ess_france|sirene,ess_x_naf,siren_direct,1.0,OCHELYS,,,,,62.02A,02,5460,,,,,,,,,,,,True,conseil_it,,,sirene,siren_direct,sirene,siren_direct,,,,,,,,sirene,siren_direct,2012-12-01,sirene,siren_direct,True,,,,,,,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,78962202400048,sirene,siren_direct
789714128,sirene,ess_flag_insee,siren_direct,1.0,TALAOS CONSEIL,,,,,62.02A,NN,5710.0,,,,,,,,,,,,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2012-11-21,sirene,siren_direct,False,,,,sirene,siren_direct,True,,,,,,,,,,,,,78971412800012,sirene,siren_direct
789715422,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,WESOFT,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2012-10-30,sirene,siren_direct,True,sirene,siren_direct,W353011511,sirene,siren_direct,True,,,,,,,,,,,,,78971542200018,sirene,siren_direct
789794864,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,METAPHYSIK,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2012-12-05,sirene,siren_direct,True,sirene,siren_direct,W751214976,sirene,siren_direct,True,,,,,,,,,,,,,78979486400015,sirene,siren_direct
789861341,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,PHON O'GRAF,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2012-11-14,sirene,siren_direct,True,sirene,siren_direct,W783004029,sirene,siren_direct,True,,,,,,,,,,,,,78986134100012,sirene,siren_direct
